(“ JOHN GIAVRIDIS INC. “,,,0,2,107-109 Vas. Pavlou Str.,1,16673,1,2109659177,0,0,2109659082,0,ops@giavridis.biz,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KALLIANIS COMPANIA NAVIERA S.A. “,,,0,2,3 II Merarchias Str.,1,18535,1,2104225880,2104225881-6,0,2104225887,0,kalliani@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KASSIANI MARITIME NAVIGATION AGENCY LTD “,,,0,2,ATHENS 175 64,1,17564,1,2109402001,0,0,2109402430,0,office@kassian.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ KLEVEBERG SHIPPING CENTER B.V. “,,,0,2,ROTTERDAM 3088HJ,1,0,1,10 2836700,0,0,104295223,0,ksc@klevenberg.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KONKAR SHIPPING AGENCIES S.A. “,,,0,2,357-359 Messogion Ave.,1,15231,1,2106501500,2106501501-4,0,2106545467,0,mail@konkar.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KOUROS MARITIME ENTERPRISES INC. “,,,0,2,55 Kyprou Str.,1,16674,1,2108985475,2108943134,0,2108989844,0,kourosmar@otenet.gr,tech@graceshipman.gr,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KRISTEN MARINE S.A. “,,,0,2,5 Lagadion Str.,1,15125,1,2108171000,0,0,2106816433,0,kristen@kristenmarine.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KRISTEN NAVIGATION INC. “,,,0,2,354 Sygrou Ave.,1,17674,1,2109484500,0,0,2109408508,0,mail@kristennav.gr,2109408509,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KRITON LTD. “,,,0,2,16 Fokidos Str.,1,0,1,2104613940,0,0,2104615765,0,kriton@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ KRITSAS SHIPPING (PANAMA) S.A.  “,,,0,2,PIRAEUS 185 35,1,18535,1,2104220426,2104220421-4,0,2104127913,0,mail@kritsas.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ KYKLADES MARITIME CORPORATION “,,,0,2,PIRAEUS 185 47,1,18547,1,2104804200,0,0,2104818210,0,operation@kykmar.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LACERTA SHIPPING AGENCIES PTE. LTD. “,,,0,2,36-05 INTERNATIONAL PLAZA,26,0,26,+65 3236216,0,0,+65 3231780,0,lacerta@pacific.net.sg,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LAMDA MARITIME S.A. “,,,0,2,14 Filellinon Str.,1,0,1,2106854617,2106854718,0,2106824364,0,lamdamar@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LAMDA NAFS SHIPYARDS S.A. “,,,0,2,PIRAEUS,1,0,1,2104419179,0,0,2104416518,0,lamdanas@otenet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LARUS S.A. “,,,0,2,PIRAEUS,1,0,1,2104287315,0,0,2104283216,0,larus@larus.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LATANKO MARINE MANAGEMENT CO.LTD. “,,,0,2,ATHENS,1,0,1,2109834300,0,0,2109834578,0,mail@prime-marine.net,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LEMISSOLER SHIPPING CO. LTD. “,,,0,2,LIMASSOL,2,0,2,+357 25818830,0,0,+357 25746926,0,info@lemissoler.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LEONE SHIPPING CO. “,,,0,2,10 Sp. Trikoupi Str.,1,0,1,2104595500,0,0,2104595555,0,bradstock@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LEROS MANAGEMENT S.A. “,,,0,2,225-227 Kifissias Ave.,1,0,1,2106125004,2106125005-10,0,21-6124926,0,leros@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LIBER MARITIME CORP. “,,,0,2,N.Y.,23,0,23,+1 5164888800,0,0,+1 5164888806,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LIDMAR SHIPPING LTD. “,,,0,2,7 Platonos Str.,1,0,1,2104220984,0,0,2104220983,0,lidmar@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LIQUIMAR TANKERS MANAGEMENT INC. “,,,0,2,ATHENS,1,0,1,2107267500,0,0,21-7209996,0,main@liquimar.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ LIVANOS N.G. MARITIME CO.LTD. “,,,0,2,47-49 Akti Miaouli,1,18536,1,2104292920,2104292921-2,0,2104292924,0,ngl@nglivanos.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LMZ TRANSOIL SHIPPING ENTERPRISES S.A. “,,,0,2,7 K. Karamanli Ave.,1,16671,1,2108910000,2109671600,0,2108910000,0,operations@limztransoil.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LOMAR SHIPPING & MANAGEMENT INC. “,,,0,2,25 Akti Miaouli,1,0,1,2104227444,2104227445-6,0,2104227450,0,lomar@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LOTUS SHIPPING CO.LTD. “,,,0,2,155 Sygrou Ave.,1,0,1,2109370680,2109370681-5,0,2109370686,0,lotusshipping@lotus.ath.forthnet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ LYDIA MAR SHIPPING CO. S.A. “,,,0,2,25 Possidonos Ave.,1,17664,1,2109426451,0,0,2109426876,0,lydiamar@lydiamar.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MACRECIDA COMPANIA NAVIERA S.A. “,,,0,2,ATHENS 166 74,1,16674,1,0,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MAGNUS CARRIERS CORP. “,,,0,2,18 N. Zerva Str.,1,17674,1,2109467400,0,0,2109408984,0,info@magnuscarriers.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MALTA DRYDOCKS CORP “,,,0,2,VALLETTA CMR01,27,0,27,+356 21822451,+356 21822491,0,+356 21809923,0,inf@maltadrydocks.com.mt,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MAMIDOL JETOIL S.A. “,,,0,2,ATHENS,1,0,1,2108055855,2108055856-91,0,2108055955,0,jetoil@ath.forthnet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MANTINIA SHIPPING CO.S.A. “,,,0,2,51 Akti Miaouli,1,18531,1,2104295050,0,0,2104295059,0,mantinia@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MARE INTERNATIONAL LTD. “,,,0,2,ATHENS 174 55,1,17455,1,2109852900,0,0,2109852777,0,mail@maregroup.net,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MARFIN MANAGEMENT S.A.M. “,,,0,2,MONTE CARLO MC98001,28,0,28,+377 93506263,0,0,+377 93150059,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MARINE MANAGERS LTD “,,,0,2,Haifa 3547,29,0,29,+972 48520941,0,0,+972 48912510,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MARINE TRANSPORT CORPORATION “,,,0,2,WEEHAWKEN,19,0,23,+1 2013300200,0,0,+1 2013309860,0,info@mtix.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MARINE TRUST LTD. “,,,0,2,- Vergoti Square,1,16674,1,2108983320,0,0,2108983239,0,contact@marinetrust.gr,0,0,1,0,0,"70005,Glyfada 16610",CUSTOMER,test12,"),"
(“ MARITEAM SERVICES INC. “,,,0,2,6 Rizariou Str.,1,15233,1,2106826710,0,0,2106826715,0,mariteam@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MARITIME ENTERPRISES MANAGEMENT S.A. “,,,0,2,143-145 Notara Str.,1,18536,1,2104538610,2104280560,0,2104538632,0,marentp@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MARMARAS NAVIGATION LTD. “,,,0,2,4-6 Filellinon Str.,1,18536,1,2104589000,0,0,2104589034,0,operations@marmaras-nav.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MARPO MARINE & INDUSTRIAL SERVICES LTD. “,,,0,2,8 Reas Str.,1,0,1,2104220082,0,0,2104116685,0,marpo@marpo.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MARYVILLE MARITIME INC. “,,,0,2,17th Km Nat.Rd Athens-Lamia & Finikos Str.,31,18537,31,2108187000,2108187000,0,2108187001,0,admin@maryvillegroup.com,FLEET3@maryvillegroup.com,0,1,0,,0,CUSTOMER,test12,"),"
(“ MASTROGIORGIS SHIPPING CO.LTD. “,,,0,2,7 Efplias Str.,1,13537,1,2104184025,2104184026-8,0,2104537019,0,mastrog1@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MEANDROS MANAGEMENT CORP. “,,,0,2,PIRAEUS 185 31,1,18531,1,2104131041,0,0,2104137008,0,misa@otenet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ MEDCARE SHIPPING S.A. “,,,0,2,124 Vouliagmenis Ave.,1,16674,1,2108982180,2108982019,0,2108982474,0,medcare@medcare.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MEDTANKERS MANAGEMENT LTD. “,,,0,2,81 Akti Miaouli,1,18538,1,2104539823,2104516134,0,2104515772,0,medtankers@hotmail.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MEGA SHIPPING LINE CORP. “,,,0,2,4 Akti Moutsopoulou,1,18536,1,2104293780,2104293781,0,2104292692,0,megashp1@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MELMAR SHIPPING AGENCY LTD “,,,0,2,14 Skouze Str.,1,18535,1,2104599650,2104599651-8,0,2104599659,0,info@melmar.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ METROSTAR MANAGEMENT CORP “,,,0,2,6-8 Agisilaou Str.,1,10564,1,2103210210,0,0,2103212687,0,star@metrostar.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MODION MARITIME MANAGEMENT S.A. “,,,0,2,61-65 FILONOS STR PIREAUS,1,0,31,210-4222928,0,0,210-4222939,0,0,0,0,1,0,,0,CUSTOMER,test12,"),"
(“ MYKONOS ANE “,,,0,2,2 Filipoupoleos Str.,1,10443,1,2105129890,0,0,2105129190,0,mykonane@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ MYKONOS SHIPPING CO.LTD “,,,0,2,71 Possidonos Ave.,1,17355,1,2108982267,2108982268-70,0,2108982292,0,mykonos@ath.forthnet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NARVAL SHIPPING CORPORATION “,,,0,2,19 Zoodohou Pigis Str.,1,18538,1,2104284290,0,0,2104284294,0,narval@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NATIONAL SHIP CHANDELRS (NATAL) PTY.LTD. “,,,0,2,DURBAN 4001,1,0,1,(31) 2054221,0,0,(31) 2054194,0,natship@natship.co.za,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ NAUTILUS MARITIME S.A. “,,,0,2,33B Ilias Str.,1,18536,1,2109680688,0,0,2104182671,0,info@naut.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NAVEGADORA TRANSPACIFICA S.A. “,,,0,2,65 Akti Miaouli,1,18536,1,2104292926,2104294620,0,2104294517,0,navetran@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NAVIPOWER CO. NAVIERA S.A. “,,,0,2,Athens 115 24,1,11524,1,2106312010,0,0,2106312272,0,paradise@ath.forthnet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ NAVITRANS MARITIME INC “,,,0,2,ATHENS 166 71,1,16671,1,2109657900,0,0,2109657918,0,navitrans@ath.forthnet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ NEDA MARITIME AGENCY CO. LTD. “,,,0,2,2 II Merarchias Str.,1,18535,,2111030200,0,0,2104180751,0,nedagency@nedagency.com,technical@nedamaritime.gr,,0,0,0,0,CUSTOMER,0,"),"
(“ NEORION NEW S.A. SYROS SHIPYARDS “,,,0,2,1 Neoriou Str.,1,0,1,(22810) 82001-7,0,0,(22810) 82008,0,sec@neorion-shipyards.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NIOVIS SHIPPING CO. S.A. “,,,0,2,1-3 Ygias Str. & Akti Themistokleous,1,0,1,2104285831,0,0,2104285841,0,info@niovis.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NMS (CYPRUS) LTD. “,,,0,2,232 Arch.Makariou III Ave.,1,0,1,(25) 345306,0,0,(25) 345298,0,nms@dial.cy,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NOMIKOS A.E. SHIPPING INVESTMENTS LTD. “,,,0,2,3 Agiou Nikolaou Str.,1,0,1,2104528165,0,0,2104528161,0,aen@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ NOMIKOS A.M. TRANSWORLD MARITIME AGENCIES S.A. “,,,0,2,1 Alamanas Str.,1,0,1,2106155200,0,0,2106198520,0,amngr@nomikos.gr,0,0,1,0,0,Euroco Bldg,CUSTOMER,test12,"),"
(“ NORDSTAND MARITIME &TRADING CO.LTD “,,,0,2,PIRAEUS 185 36,1,18536,1,2104283615,2104283616-8,0,2104283619,0,opsdept@nordstand.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ NOVOSHIP (UK) LTD “,,,,2,LONDON WC2N 6JU,1,0,,(20) 79308484,0,0,(20) 79302080,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ OCEAN FREIGHTERS LTD “,,,0,2,21 P. Katelari Str.,1,18536,1,22661148,0,0,2104282224,0,ocef@aias.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ OCEANBULK MARITIME S.A. “,,,0,2,40 Agiou Konstantinou Str.,1,15124,1,2106387200,210-6387200,0,2106195819,0,ocean@oceanbulk.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ OCEANMARIS MANAGEMENT INC. “,,,0,2,ATHENS 166 74,1,16674,1,2108982700,0,0,2108982530,0,comms@oceanfleet.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ OCEANSTAR MANAGEMENT INC “,,,0,2,18 Gr. Lambraki Ave.,1,16674,1,2108982700,0,0,2108982530,0,comms@oceanfleet.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ OFER BROTHERS (MANAGEMENT) LTD “,,,0,2,HAIFA 31016,1,,1,(4) 8675675,(4) 8610610,0,(4) 8675666,0,ops@oferb.co.il,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ OMNIBLUE SHIPPING INC “,,,0,2,12 Skouze Str.,1,18536,1,2104526931,2104526932-4,0,2104526935,0,omninave@omninave.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ OVERSEAS MARINE ENTERPRISES INC “,,,0,2,83 Possidonos Ave.,1,16675,1,2109681322,2109681322,0,2109681204,0,ome@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ P&P SHIPPING CO. (HELLAS)S.A “,,,0,2,PIRAEUS 185 35,1,18535,1,2104224112,0,0,2104224119,0,paranhes@otenet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ PACIFIC & ATLANTIC CORP. “,,,0,2,45 Vas. Sofias Ave.,1,10676,1,2107267000,0,0,2107267043,0,pa@p-a-shipmanagers.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PANMARINE SHIPPING CORP. “,,,0,2,65 Akti Miaouli,1,0,1,2104292930,0,0,2104293113,0,pacoqr@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PARADISE NAVIGATION S.A. “,,,0,2,125-127 Kifissias Ave.,1,11524,1,2106912010,0,0,2106912272,0,paradise@paradisenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PARALOS MARITIME CORP.S.A “,,,0,2,23 Akti Miaouli,1,18535,1,2104221310,2104122245,0,2104221318,0,paralos@paralosmaritime.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PEGASUS MARITIME ENTERPRISES INC. “,,,0,2,16 II Merarchias Str.,1,0,1,2104292561,2104292562,0,2104293082,0,pegmaren@pemaen.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PETROBULK MARITIME INC. “,,,0,2,29 Ilission Str.,1,0,1,2108073330,0,0,2108074092,0,petrobulk@internet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PIKEY NAVIGATION S.A. “,,,0,2,133 Filonos Str.,1,18536,1,2104294371,2104294372,0,2104294264,0,pikey@pikey.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PIONEER TANKERS SHIPPING CORP. “,,,0,2,ATHENS 152 32,1,15232,1,2106811783,0,0,2106811804,0,polembros@otenet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ PLEIADES SHIPPING AGENT S.A. LIBERIA “,,,0,2,262 Kifissias Ave.,1,14562,,2108016700,0,0,2108016745,0,office@pleiades.gr,Technical@pleiaship.com,0,0,0,0,0,CUSTOMER,0,"),"
(“ POLEMIS J.D. SHIPPING CORP. “,,,0,2,102-104 Kolokotroni Str.,1,0,1,2104118555,2104118556-7,0,2104134376,0,jdpolship@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PRIAMOS MARITIME S.A. “,,,0,2,72-74 Marathonos Ave.,1,16777,1,2108952566,0,0,2108994493,0,priamos@softway.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PRIME MARINE MANAGEMENT INC “,,,0,2,4 Possidonos Ave.,1,17581,1,2109464800,0,0,2109464900,0,mail@prime-marine.net,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PRIMEROSE SHIPPING CO.LTD. “,,,0,2,73 Notara Str.,1,18535,1,2104119075,0,0,2104119095,0,primerose@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PROIOS MARITIME S.A. “,,,0,2,51-59 Westpoort,1,0,1,(3) 2314845,0,0,(3) 2333368,0,proios@pophost.eunet.be,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ PROJECT SHIPPING “,,,0,2,23 Akti Miaouli,1,18535,1,2104115105,0,0,2104100765,0,project@ath.forthnet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ REEFER & GENERAL SHIPMANAGEMENT CO.INC. “,,,0,2,85 Vouliagmenis Ave.,1,16674,1,2109698100,0,0,2109698208,0,reefgm@evgegroup.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ REMI MARITIME CORP. “,,,0,2,1 Kantharou Str. & Akti Miaouli 75,1,0,1,2104283622,2104283623-6,0,2104280064,0,info@remimaritime.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ RENAISSANCE CRUISES INC. “,,,0,2,FORT LAUDERDALE FLA.,23,0,23,+1 9544630982,0,0,+1 9544638121,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ RIAMAR SHIPPING CO. LTD. “,,,0,2,TARTOUS,30,0,30,+963 43314999,+963 43318918,0,+963 43314888,0,riamar@cyberia.net.lb,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ RONEZ LTD “,,,0,2,ST. JOHN CHANNEL IS,4,0,4,+44 1534865609,0,0,+44 1534864450,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ROSS MARINE & INDUSTRIAL SERVISES LTD. “,,,0,2,1 Har. Trikoupi Str.,1,0,1,2104283741,0,0,2104511679,0,rossmar@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ ROSWELL NAVIGATION CORP. “,,,0,2,ATHENS 166 74,1,16674,1,2108929800,0,0,2108944301,0,rnc@nautic.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ROTA SHIPPING S.A.  “,,,0,2,PIRAEUS,1,0,1,2104223880,2104137639,0,2104223893,0,contact@dalex.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ROUSSOS GEORGE BROS “,,,0,2,PIRAEUS,1,0,1,2104323032,2104223052,0,2104323052,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ROUSSOS J.G. SHIPPING S.A. “,,,0,2,ATHENS,1,0,1,2109882202,0,0,2109881891,0,jgr@hol.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ SETE YAGHT MANAGEMENT S.A. “,,,0,2,360 Sygrou Ave.,1,0,1,2116007000,211-6007150,211-6007121,2109858287,0,info@privateseayachting.com,k.theodosiou@privatseayachting.com,0,1,0,0,0,CUSTOMER,test12,"),"
(“ SILVER  LAKE SHIPPING CO. S.A. “,,,0,2,Piraeus,1,0,1,2104293707,2104293708-9,0,2104293525,0,grdaif01@attglobal.net,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ TARGET MARINE S.A. “,,,0,2,Piraeus,1,0,1,2104220227,2104220228-38,2104147400,2104222541,0,contact@targetmarine.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ TEO SHIPPING CORP. “,,,0,2,138-140 Kifissou Ave.,1,0,1,2105788300,0,0,2105781011,0,teo_mail@teoshipping.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ THENAMARIS (SHIPS MANAGEMENT) INC. “,,,0,2,16 Athinas Ave.,1,16671,,2108909111,0,0,2108909653,0,te@thenamaris.com,pu@thenamaris.com,sp@thenamaris.com,0,0,0,0,CUSTOMER,0,"),"
(“ TOISA TLD. “,,,0,2,2 Skouze Str.,1,0,1,2104294595,0,0,2104294358,0,mms@mms.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ TOMAZOS SHIPPING CO. LTD. “,,,0,2,Piraeus,1,0,1,2104293945,2104293947,0,2104293946,0,tomazos@hellasnet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ TRANSMED SHIPPING LTD. “,,,0,2,67 Thisseos Ave.,1,0,1,2106240000,0,0,2106207212,0,transmed@shipnet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ TSAKOS SHIPPING & TRADING S.A. “,,,0,2,367 Sygrou Ave.,1,0,1,2109480700,0,0,2109480710,0,mail@tsakoshellas.com,0,0,1,0,,0,CUSTOMER,test12,"),"
(“ UNION COMMERCIAL INC. “,,,0,2,43 Kyprou & Ag.Trifonos Strs,1,0,1,2104283747,0,0,2104283754,0,info@unioncommercial.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ WORLD MARINE CORP. (COORDINATION SERVICES CENTER) “,,,0,2,Athens,1,0,1,2108986334,0,0,2108986338,0,wmargr@otenet.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ CAVODORO SHIPPING “,,,0,2,0,0,0,0,0,0,6942465892,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ CORPRO ASIA PTE LTD “,,,0,2,0, ,0,0,6568724300,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ARCADIA MANAGEMENT CO LTD “,,,0,2,8 Dragatsaniou Str.,1,0,1,2103748000,0,6946333618,0,0,technical@arcadiasm.gr,info@arcadiasm.gr,0,1,0,,0,CUSTOMER,test12,"),"
(“ BARWIL UNITOR SHIPS SERVICE “,,,0,2,0,0,0,0,2104239100,0,6944911263,0,0,pireaus@wilhelmsen.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ NEREUS SHIPPING S.A. “,,,0,2,35-39 Akti Miaouli,31,0,31,2104292262,0,6944565061,2104292466,2104292334,nereuship@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ SPYROS KORKIDIS GROUP “,,,0,2,0,0,0,0,2104628372,0,6944304123,0,0,korkidis@athena.domi.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ ELEFSIS SHIPYARDS “,,,0,2,0,0,0,0,2105535189,0,6972708694,0,0,alourdas@mail.elefsis-shipyards.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“ HELLENIC PETRELLEUM “,,,0,0,0,0,0,0,2105536000,2105536116,0,0,0,dstergiou@hellenic-petroleum.gr,aandrikopoulos@hellenic-petroleum.gr0,apeppas@hellenic-petroleum.gr,1,0,,0,SUPPLIER,test12,"),"
(“ KARLOG SHIPPING COMPANY LTD. “,,,0,2,1 Har. Trikoupi Str.,31,0,31,2104521705,0,6946066381,0,0,karlog@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“ CORAL SHIPPING CORP. “,,,0,2,0,1,0,1,2109602008,0,0,2109602013,0,coralcorp@coral-corp.com,0,0,1,0,,0,CUSTOMER,test12,"),"
(“ UNISEA SHIPPING “,,,,2,"69, Akti Miaouli",1,185 37 Piraeus,31,,,,,,,,,1,,,,CUSTOMER,test12,"),"
(“ TRANSMAR SHIPPING “,,,,2,"6th Floor, 131, Praxitelous Street",1,185 32 Piraeus,31,210-4224824,,,210-4223756,,transmar@transmar.gr,technical@transmar.gr,,1,,,,CUSTOMER,test12,"),"
(“ TOMASOS BROTHERS “,,,,2,"2, Iasonos Street",32,185 37 Piraeus,31,210-4284107,,,210-4284113,,office@tomasos.gr,tech@tomasos.gr,,1,,,,CUSTOMER,test12,"),"
(“ SWISS MARINE INC “,,,,2,"342, Kifisias Avenue",1,"154 51 Athens,",31,210-6752400,,,210-6752460,,ship@swissmarineinc.net,,,1,,,,CUSTOMER,test12,"),"
(“ SUN ENTERPRISES “,,,,2,"6th Floor, Livanos Building, 47-49, Akti Miaouli",1,185 36 Piraeus,31,210-4292910,,,210-4292523,,email@sunenterprises.gr,,,1,,,,CUSTOMER,test12,"),"
(“ SOLVANG ASA “,,,,2,Naeringslivets Hus,21,4005 Stavanger,31,4751848400,,,4751848411,,solvang@solvangship.no,,,1,,,,CUSTOMER,test12,"),"
(“ PHOENIX ENERGY NAVIGATION “,,,,2,"1-3, Filellinon Streetnull",1,185 36 Piraeus,31,210-4294440,,,210-4293631,,pen@penship.com,,,1,,,,CUSTOMER,test12,"),"
(“ NGM ENERGY “,,,,2,"2nd Floor, 47-49, Boumpoulinas Street,",32,185 35 Piraeus,31,210-4119046,,,210-4221613,,ngmenergy@ngmoundreas.gr,fleet.med@vships.com,,1,,,,CUSTOMER,test12,"),"
(“ NAVIOS SHIPMANAGEMENT “,,,,2,"85, Akti Miaouli",1,185 38 Piraeus,31,210-4172050,,,210-4172070,,greece@navios.com,,,1,,,,CUSTOMER,test12,"),"
(“ LPL SHIPPING “,,,,2,"2, Kapodistriou Street",1,185 31 Piraeus,31,210-4220020,,,210-4220024,,lplship@hellasnet.gr,,,1,,,,CUSTOMER,test12,"),"
(“ KYLA SHIPPING ENTERPRISES “,,,,2,"Building B, 348, Andrea Syngrou Avenue",1,176 74 Athens,31,,,,,,,,,1,,,,CUSTOMER,test12,"),"
(“ EBBTIDE “,,,,2,"1, K Ventiri Street",1,115 28 Athens,31,210-8961922,,,210-8961833,,madiblued@yahoo.gr,,,1,,,,CUSTOMER,test12,"),"
(“ EASTWIND HELLAS “,,,,2,6 Skouze Str.,31,,31,2104292485,,,2104292493,,mail@eastwindhellas.gr,,,1,,,,CUSTOMER,test12,"),"
(“ CONBULK SHIPPING “,,,,2,"107, Alex Papanastasiou Street",1,185 33 Piraeus,31,210-4126188,,,210-4137639,,management@conbulk.gr,,,1,,,,CUSTOMER,test12,"),"
(“ BW MARITIME FRANCE “,,,,2,"2, rue Joseph-Monier",31,"92500 Rueil-Malmaison, France.",31,33155470040,,,33155470051,,operation.france@bwshipping.com,,,1,,,,CUSTOMER,test12,"),"
